id,gsm_out,lte,nr_dss,nr_nsa_sa,nr_gesamt
100mN58959E4690,3,3,0,2,2
100mN58959E4691,3,3,1,2,3
100mN58959E4692,3,3,1,2,3
100mN58959E4693,3,3,1,2,3
100mN58959E4694,3,3,0,2,2
100mN58959E4695,3,3,1,3,3
100mN58959E4696,3,3,1,3,3
100mN58959E4697,3,3,1,2,2
100mN58959E4708,3,3,2,3,3
100mN58959E4709,3,3,2,3,3
100mN58959E4710,3,3,2,3,3
100mN58959E4711,3,3,2,3,3
100mN58959E4712,3,3,2,3,3
100mN58959E4715,3,3,2,3,3
100mN58959E4716,3,3,2,3,3
100mN58959E4717,3,3,2,3,3
100mN58959E4718,3,3,2,3,3
100mN58959E4719,3,3,2,3,3
100mN58959E4720,3,3,2,3,3
100mN58959E4721,3,3,2,3,3
100mN58959E4722,3,3,2,3,3
100mN58959E4723,3,3,2,3,3
100mN58959E4724,3,3,2,3,3
100mN58959E4725,3,3,2,3,3
100mN58959E4726,3,3,2,3,3
100mN58959E4727,3,3,2,3,3
100mN58959E4728,3,3,2,3,3
100mN58959E4729,3,3,2,3,3
100mN58959E4730,3,3,2,3,3
100mN58959E4731,3,3,2,3,3
100mN58960E4662,3,3,2,2,3
100mN58960E4663,3,3,2,2,3
100mN58960E4664,3,3,2,3,3
100mN58960E4665,3,3,2,3,3
100mN58960E4666,3,3,2,2,3
100mN58960E4667,3,3,2,2,3
100mN58960E4668,3,3,2,2,3
100mN58960E4669,3,3,2,2,3
100mN58960E4670,3,3,2,2,3
100mN58960E4671,3,3,2,2,3
100mN58960E4672,3,3,2,2,3
100mN58960E4673,3,3,2,2,3
100mN58960E4674,3,3,2,2,3
100mN58960E4675,3,3,2,2,3
100mN58960E4676,3,3,2,2,3
100mN58960E4677,3,3,2,2,3
100mN58960E4678,3,3,2,2,3
100mN58960E4679,3,3,2,2,3
100mN58960E4680,3,3,2,2,3
100mN58960E4681,3,3,2,2,3
100mN58960E4682,3,3,2,2,3
100mN58960E4683,3,3,2,2,3
100mN58960E4684,3,3,2,2,3
100mN58960E4685,3,3,2,2,3
100mN58960E4686,3,3,2,2,3
100mN58960E4687,3,3,2,2,3
100mN58960E4688,3,3,1,2,3
100mN58960E4689,3,3,0,2,2
100mN58960E4690,3,3,0,2,2
100mN58960E4691,3,3,0,2,2
100mN58960E4692,3,3,1,2,3
100mN58960E4693,3,3,0,2,2
100mN58960E4694,3,3,0,2,2
100mN58960E4695,3,3,0,1,1
100mN58960E4696,3,3,0,1,1
100mN58960E4710,3,3,2,3,3
100mN58960E4716,3,3,2,3,3
100mN58960E4717,3,3,2,3,3
100mN58960E4718,3,3,2,3,3
100mN58960E4719,3,3,2,3,3
100mN58960E4720,3,3,2,3,3
100mN58960E4721,3,3,2,3,3
100mN58960E4722,3,3,2,3,3
100mN58960E4723,3,3,2,3,3
100mN58960E4724,3,3,2,3,3
100mN58960E4725,3,3,2,3,3
100mN58960E4726,3,3,2,3,3
100mN58960E4727,3,3,2,3,3
100mN58960E4728,3,3,2,3,3
100mN58960E4729,3,3,2,3,3
100mN58960E4730,3,3,2,3,3
100mN58961E4662,3,3,2,3,3
100mN58961E4663,3,3,2,3,3
100mN58961E4664,3,3,2,3,3
100mN58961E4665,3,3,2,2,3
100mN58961E4666,3,3,2,2,3
100mN58961E4667,3,3,2,2,3
100mN58961E4668,3,3,2,2,3
100mN58961E4669,3,3,2,2,3
100mN58961E4670,3,3,2,2,3
100mN58961E4671,3,3,2,2,3
100mN58961E4672,3,3,2,2,3
100mN58961E4673,3,3,2,2,3
100mN58961E4674,3,3,2,2,3
100mN58961E4675,3,3,2,2,3
100mN58961E4676,3,3,2,2,3
100mN58961E4677,3,3,2,2,3
100mN58961E4678,3,3,2,2,3
100mN58961E4679,3,3,2,2,3
100mN58961E4680,3,3,2,2,3
100mN58961E4681,3,3,2,2,3
100mN58961E4682,3,3,2,2,3
100mN58961E4683,3,3,2,2,3
100mN58961E4684,3,3,2,2,3
100mN58961E4685,3,3,2,2,3
100mN58961E4686,3,3,2,2,3
100mN58961E4687,3,3,2,2,3
100mN58961E4688,3,3,1,2,3
100mN58961E4689,3,3,1,2,3
100mN58961E4690,3,3,0,2,2
100mN58961E4691,3,3,1,2,3
100mN58961E4692,3,3,1,2,3
100mN58961E4693,3,3,0,2,2
100mN58961E4694,3,3,1,2,3
100mN58961E4716,3,3,2,3,3
100mN58961E4717,3,3,2,3,3
100mN58961E4718,3,3,2,3,3
100mN58961E4719,3,3,2,3,3
100mN58961E4720,3,3,2,3,3
100mN58961E4721,3,3,2,3,3
100mN58961E4722,3,3,2,3,3
100mN58961E4723,3,3,2,3,3
100mN58961E4724,3,3,2,3,3
100mN58961E4725,3,3,2,3,3
100mN58961E4726,3,3,2,3,3
100mN58961E4727,3,3,2,3,3
100mN58962E4661,3,3,2,3,3
100mN58962E4662,3,3,2,3,3
100mN58962E4663,3,3,2,3,3
100mN58962E4664,3,3,2,3,3
100mN58962E4665,3,3,2,2,3
100mN58962E4666,3,3,2,2,3
100mN58962E4667,3,3,2,2,3
100mN58962E4668,3,3,2,2,3
100mN58962E4669,3,3,2,2,3
100mN58962E4670,3,3,2,2,3
100mN58962E4671,3,3,2,2,3
100mN58962E4672,3,3,2,2,3
100mN58962E4673,3,3,2,2,3
100mN58962E4674,3,3,2,2,3
100mN58962E4675,3,3,2,2,3
100mN58962E4676,3,3,2,2,3
100mN58962E4677,3,3,2,2,3
100mN58962E4678,3,3,2,2,3
100mN58962E4679,3,3,2,2,3
100mN58962E4680,3,3,2,2,3
100mN58962E4681,3,3,2,2,3
100mN58962E4682,3,3,2,2,3
100mN58962E4683,3,3,2,2,3
100mN58962E4684,3,3,2,2,3
100mN58962E4685,3,3,2,2,3
100mN58962E4686,3,3,2,2,3
100mN58962E4687,3,3,1,2,3
100mN58962E4688,3,3,1,2,3
100mN58962E4689,3,3,1,2,3
100mN58962E4690,3,3,1,2,3
100mN58962E4691,3,3,1,2,3
100mN58962E4692,3,3,1,2,3
100mN58962E4693,3,3,1,2,3
100mN58962E4717,3,3,2,3,3
100mN58962E4718,3,3,2,3,3
100mN58962E4719,3,3,2,3,3
100mN58962E4720,3,3,2,3,3
100mN58962E4721,3,3,2,3,3
100mN58962E4722,3,3,2,3,3
100mN58962E4723,3,3,2,3,3
100mN58962E4724,3,3,2,3,3
100mN58962E4725,3,3,2,3,3
100mN58963E4661,3,3,2,3,3
100mN58963E4662,3,3,2,3,3
100mN58963E4663,3,3,2,3,3
100mN58963E4664,3,3,2,2,3
100mN58963E4665,3,3,2,2,3
100mN58963E4666,3,3,2,2,3
100mN58963E4667,3,3,2,2,3
100mN58963E4668,3,3,2,2,3
100mN58963E4669,3,3,2,2,3
100mN58963E4670,3,3,2,2,3
100mN58963E4671,3,3,2,2,3
100mN58963E4672,3,3,2,2,3
100mN58963E4673,3,3,2,2,3
100mN58963E4674,3,3,2,2,3
100mN58963E4675,3,3,2,2,3
100mN58963E4676,3,3,2,2,3
100mN58963E4677,3,3,2,2,3
100mN58963E4678,3,3,2,2,3
100mN58963E4679,3,3,2,2,3
100mN58963E4680,3,3,2,2,3
100mN58963E4681,3,3,2,2,3
100mN58963E4682,3,3,2,3,3
100mN58963E4683,3,3,2,3,3
100mN58963E4684,3,3,2,3,3
100mN58963E4685,3,3,2,2,3
100mN58963E4686,3,3,2,2,3
100mN58963E4687,3,3,2,2,3
100mN58963E4688,3,3,1,2,3
100mN58963E4718,3,3,2,3,3
100mN58963E4719,3,3,2,3,3
100mN58963E4720,3,3,2,3,3
100mN58963E4721,3,3,2,3,3
100mN58963E4722,3,3,2,3,3
100mN58963E4723,3,3,2,3,3
100mN58964E4661,3,3,2,3,3
100mN58964E4662,3,3,2,3,3
100mN58964E4663,3,3,2,3,3
100mN58964E4664,3,3,2,3,3
100mN58964E4665,3,3,2,2,3
100mN58964E4666,3,3,2,2,3
100mN58964E4667,3,3,2,2,3
100mN58964E4668,3,3,2,2,3
100mN58964E4669,3,3,2,2,3
100mN58964E4670,3,3,2,2,3
100mN58964E4671,3,3,2,2,3
100mN58964E4672,3,3,2,2,3
100mN58964E4673,3,3,2,2,3
100mN58964E4674,3,3,2,2,3
100mN58964E4675,3,3,2,2,3
100mN58964E4676,3,3,2,2,3
100mN58964E4677,3,3,2,2,3
100mN58964E4678,3,3,2,2,3
100mN58964E4679,3,3,2,2,3
100mN58964E4680,3,3,2,2,3
100mN58964E4681,3,3,2,3,3
100mN58964E4682,3,3,2,3,3
100mN58964E4683,3,3,2,3,3
100mN58964E4684,3,3,2,3,3
100mN58964E4685,3,3,2,3,3
100mN58964E4718,3,3,2,2,2
100mN58964E4719,3,3,2,3,3
100mN58964E4720,3,3,2,3,3
100mN58965E4660,3,3,2,3,3
100mN58965E4661,3,3,2,3,3
100mN58965E4662,3,3,2,3,3
100mN58965E4663,3,3,2,3,3
100mN58965E4664,3,3,2,3,3
100mN58965E4665,3,3,2,2,3
100mN58965E4666,3,3,2,2,3
100mN58965E4667,3,3,1,2,2
100mN58965E4668,3,3,1,2,2
100mN58965E4669,3,3,2,2,3
100mN58965E4670,3,3,2,2,3
100mN58965E4671,3,3,2,2,3
100mN58965E4672,3,3,2,2,3
100mN58965E4673,3,3,2,2,3
100mN58965E4674,3,3,2,2,3
100mN58965E4675,3,3,2,2,3
100mN58965E4676,3,3,2,2,3
100mN58965E4677,3,3,2,2,3
100mN58965E4678,3,3,2,2,3
100mN58965E4679,3,3,2,2,3
100mN58965E4680,3,3,2,2,3
100mN58965E4681,3,3,2,3,3
100mN58965E4682,3,3,2,3,3
100mN58965E4683,3,3,2,3,3
100mN58965E4684,3,3,2,3,3
100mN58965E4685,3,3,2,2,3
100mN58966E4659,3,3,2,3,3
100mN58966E4660,3,3,2,3,3
100mN58966E4661,3,3,2,3,3
100mN58966E4662,3,3,2,3,3
100mN58966E4663,3,3,2,2,3
100mN58966E4664,3,3,2,2,3
100mN58966E4665,3,3,2,2,3
100mN58966E4666,3,3,1,2,2
100mN58966E4667,3,3,1,2,2
100mN58966E4668,3,3,2,2,3
100mN58966E4669,3,3,2,2,3
100mN58966E4670,3,3,2,2,3
100mN58966E4671,3,3,2,2,3
100mN58966E4672,3,3,2,2,3
100mN58966E4673,3,3,2,2,3
100mN58966E4674,3,3,2,2,3
100mN58966E4675,3,3,2,2,3
100mN58966E4676,3,3,2,2,3
100mN58966E4677,3,3,2,2,3
100mN58966E4678,3,3,2,2,3
100mN58966E4679,3,3,2,2,3
100mN58966E4680,3,3,2,2,3
100mN58966E4681,3,3,2,3,3
100mN58966E4682,3,3,2,3,3
100mN58966E4683,3,3,2,3,3
100mN58966E4684,3,3,2,3,3
100mN58967E4659,3,3,2,3,3
100mN58967E4660,3,3,2,3,3
100mN58967E4661,3,3,2,3,3
100mN58967E4662,3,3,2,2,3
100mN58967E4663,3,3,2,2,3
100mN58967E4664,3,3,2,2,3
100mN58967E4665,3,3,2,2,3
100mN58967E4666,3,3,2,2,3
100mN58967E4667,3,3,2,2,3
100mN58967E4668,3,3,2,2,3
100mN58967E4669,3,3,2,2,3
100mN58967E4670,3,3,2,2,3
100mN58967E4671,3,3,2,2,3
100mN58967E4672,3,3,2,2,3
100mN58967E4673,3,3,2,2,3
100mN58967E4674,3,3,2,2,3
100mN58967E4675,3,3,2,2,3
100mN58967E4676,3,3,2,2,3
100mN58967E4677,3,3,2,2,3
100mN58967E4678,3,3,2,2,3
100mN58967E4679,3,3,2,2,3
100mN58967E4680,3,3,2,2,3
100mN58967E4681,3,3,2,2,3
100mN58967E4682,3,3,2,3,3
100mN58967E4683,3,3,2,3,3
100mN58967E4684,3,3,2,2,3
100mN58968E4658,3,3,2,2,3
100mN58968E4659,3,3,2,3,3
100mN58968E4660,3,3,2,3,3
100mN58968E4661,3,3,2,3,3
100mN58968E4662,3,3,2,2,3
100mN58968E4663,3,3,2,2,3
100mN58968E4664,3,3,2,2,3
100mN58968E4665,3,3,2,2,3
100mN58968E4666,3,3,2,2,3
100mN58968E4667,3,3,2,2,3
100mN58968E4668,3,3,2,2,3
100mN58968E4669,3,3,2,2,3
100mN58968E4670,3,3,2,2,3
100mN58968E4671,3,3,2,2,3
100mN58968E4672,3,3,2,2,3
100mN58968E4673,3,3,2,2,3
100mN58968E4674,3,3,2,2,3
100mN58968E4675,3,3,2,2,3
100mN58968E4676,3,3,2,2,3
100mN58968E4677,3,3,2,2,3
100mN58968E4678,3,3,2,2,3
100mN58968E4679,3,3,2,2,3
100mN58968E4680,3,3,2,2,3
100mN58968E4681,3,3,2,2,3
100mN58968E4682,3,3,2,2,3
100mN58968E4683,3,3,2,2,3
100mN58969E4657,3,3,2,2,3
100mN58969E4658,3,3,2,2,3
100mN58969E4659,3,3,2,3,3
100mN58969E4660,3,3,2,3,3
100mN58969E4661,3,3,2,2,3
100mN58969E4662,3,3,2,2,3
100mN58969E4663,3,3,2,2,3
100mN58969E4664,3,3,2,2,3
100mN58969E4665,3,3,2,2,3
100mN58969E4666,3,3,2,2,3
100mN58969E4667,3,3,2,2,3
100mN58969E4668,3,3,2,2,3
100mN58969E4669,3,3,2,2,3
100mN58969E4670,3,3,2,2,3
100mN58969E4671,3,3,2,2,3
100mN58969E4672,3,3,2,2,3
100mN58969E4673,3,3,2,2,3
100mN58969E4674,3,3,2,2,3
100mN58969E4675,3,3,2,2,3
100mN58969E4676,3,3,2,2,3
100mN58969E4677,3,3,2,2,3
100mN58969E4678,3,3,2,2,3
100mN58969E4679,3,3,2,2,3
100mN58969E4680,3,3,2,2,3
100mN58969E4681,3,3,2,2,3
100mN58970E4657,3,3,2,3,3
100mN58970E4658,3,3,2,3,3
100mN58970E4659,3,3,2,3,3
100mN58970E4660,3,3,2,3,3
100mN58970E4661,3,3,2,2,3
100mN58970E4662,3,3,2,2,3
100mN58970E4663,3,3,2,2,3
100mN58970E4664,3,3,2,2,3
100mN58970E4665,3,3,2,2,3
100mN58970E4666,3,3,2,2,3
100mN58970E4667,3,3,2,2,3
100mN58970E4668,3,3,2,2,3
100mN58970E4669,3,3,2,2,3
100mN58970E4670,3,3,2,2,3
100mN58970E4671,3,3,2,2,3
100mN58970E4672,3,3,2,2,3
100mN58970E4673,3,3,2,2,3
100mN58970E4674,3,3,2,2,3
100mN58970E4675,3,3,2,2,3
100mN58970E4676,3,3,2,2,3
100mN58970E4677,3,3,2,2,3
100mN58970E4678,3,3,2,2,3
100mN58970E4679,3,3,2,2,3
100mN58970E4680,3,3,2,2,3
100mN58970E4681,3,3,2,2,3
100mN58971E4656,3,3,2,3,3
100mN58971E4657,3,3,2,3,3
100mN58971E4658,3,3,2,3,3
100mN58971E4659,3,3,2,3,3
100mN58971E4660,3,3,2,3,3
100mN58971E4661,3,3,2,2,3
100mN58971E4662,3,3,2,2,3
100mN58971E4663,3,3,2,2,3
100mN58971E4664,3,3,2,2,3
100mN58971E4665,3,3,2,2,3
100mN58971E4666,3,3,2,2,3
100mN58971E4667,3,3,2,2,3
100mN58971E4668,3,3,2,2,3
100mN58971E4669,3,3,2,2,3
100mN58971E4670,3,3,2,2,3
100mN58971E4671,3,3,2,2,3
100mN58971E4672,3,3,2,2,3
100mN58971E4673,3,3,2,2,3
100mN58971E4674,3,3,2,2,3
100mN58971E4675,3,3,2,2,3
100mN58971E4676,3,3,2,3,3
100mN58971E4677,3,3,2,3,3
100mN58971E4678,3,3,2,3,3
100mN58971E4679,3,3,2,3,3
100mN58971E4680,3,3,2,2,3
100mN58971E4681,3,3,2,2,3
100mN58972E4655,3,3,2,3,3
100mN58972E4656,3,3,2,3,3
100mN58972E4657,3,3,2,3,3
100mN58972E4658,3,3,2,3,3
100mN58972E4659,3,3,2,3,3
100mN58972E4660,3,3,2,3,3
100mN58972E4661,3,3,2,2,3
100mN58972E4662,3,3,2,2,3
100mN58972E4663,3,3,2,2,3
100mN58972E4664,3,3,2,2,3
100mN58972E4665,3,3,2,2,3
100mN58972E4666,3,3,2,2,3
100mN58972E4667,3,3,2,2,3
100mN58972E4668,3,3,2,2,3
100mN58972E4669,3,3,2,2,3
100mN58972E4670,3,3,2,2,3
100mN58972E4671,3,3,2,2,3
100mN58972E4672,3,3,2,2,3
100mN58972E4673,3,3,2,2,3
100mN58972E4674,3,3,2,2,3
100mN58972E4675,3,3,2,3,3
100mN58972E4676,3,3,2,3,3
100mN58972E4677,3,3,2,3,3
100mN58972E4678,3,3,2,3,3
100mN58972E4679,3,3,2,3,3
100mN58973E4654,3,3,2,2,3
100mN58973E4655,3,3,2,3,3
100mN58973E4656,3,3,2,3,3
100mN58973E4657,3,3,2,3,3
100mN58973E4658,3,3,2,3,3
100mN58973E4659,3,3,2,3,3
100mN58973E4660,3,3,2,3,3
100mN58973E4661,3,3,2,2,3
100mN58973E4662,3,3,2,2,3
100mN58973E4663,3,3,2,2,3
100mN58973E4664,3,3,2,2,3
100mN58973E4665,3,3,2,2,3
100mN58973E4666,3,3,2,2,3
100mN58973E4667,3,3,2,2,3
100mN58973E4668,3,3,2,2,3
100mN58973E4669,3,3,2,2,3
100mN58973E4670,3,3,2,2,3
100mN58973E4671,3,3,2,2,3
100mN58973E4672,3,3,2,2,3
100mN58973E4673,3,3,2,2,3
100mN58973E4674,3,3,2,2,3
100mN58973E4675,3,3,2,2,3
100mN58973E4676,3,3,2,3,3
100mN58973E4677,3,3,2,3,3
100mN58973E4678,3,3,2,3,3
100mN58973E4679,3,3,2,3,3
100mN58974E4654,3,3,2,3,3
100mN58974E4655,3,3,2,3,3
100mN58974E4656,3,3,2,3,3
100mN58974E4657,3,3,2,3,3
100mN58974E4658,3,3,2,3,3
100mN58974E4659,3,3,2,3,3
100mN58974E4660,3,3,2,2,3
100mN58974E4661,3,3,2,2,3
100mN58974E4662,3,3,2,2,3
100mN58974E4663,3,3,2,2,3
100mN58974E4664,3,3,2,2,3
100mN58974E4665,3,3,2,2,3
100mN58974E4666,3,3,2,2,3
100mN58974E4667,3,3,2,2,3
100mN58974E4668,3,3,2,2,3
100mN58974E4669,3,3,2,2,3
100mN58974E4670,3,3,2,2,3
100mN58974E4671,3,3,2,2,3
100mN58974E4672,3,3,2,2,3
100mN58974E4673,3,3,2,2,3
100mN58974E4674,3,3,2,2,3
100mN58974E4675,3,3,2,2,3
100mN58974E4676,3,3,2,2,3
100mN58974E4677,3,3,2,2,3
100mN58974E4678,3,3,2,2,3
100mN58974E4679,3,3,2,3,3
100mN58975E4654,3,3,2,3,3
100mN58975E4655,3,3,2,3,3
100mN58975E4656,3,3,2,3,3
100mN58975E4657,3,3,2,3,3
100mN58975E4658,3,3,2,3,3
100mN58975E4659,3,3,2,3,3
100mN58975E4660,3,3,2,2,3
100mN58975E4661,3,3,2,2,3
100mN58975E4662,3,3,2,2,3
100mN58975E4663,3,3,2,2,3
100mN58975E4664,3,3,2,2,3
100mN58975E4665,3,3,2,2,3
100mN58975E4666,3,3,2,2,3
100mN58975E4667,3,3,2,2,3
100mN58975E4668,3,3,2,2,3
100mN58975E4669,3,3,2,2,3
100mN58975E4670,3,3,2,2,3
100mN58975E4671,3,3,2,2,3
100mN58975E4672,3,3,2,2,3
100mN58975E4673,3,3,2,2,3
100mN58975E4674,3,3,2,2,3
100mN58975E4675,3,3,2,2,3
100mN58975E4676,3,3,2,2,3
100mN58975E4677,3,3,2,2,3
100mN58975E4678,3,3,2,2,3
100mN58975E4679,3,3,2,2,3
100mN58976E4656,3,3,2,3,3
100mN58976E4657,3,3,2,3,3
100mN58976E4658,3,3,2,3,3
100mN58976E4661,3,3,2,2,3
100mN58976E4662,3,3,2,2,3
100mN58976E4663,3,3,2,2,3
100mN58976E4664,3,3,2,2,3
100mN58976E4665,3,3,2,2,3
100mN58976E4666,3,3,2,2,3
100mN58976E4667,3,3,2,2,3
100mN58976E4668,3,3,2,2,3
100mN58976E4669,3,3,2,2,3
100mN58976E4670,3,3,2,2,3
100mN58976E4671,3,3,2,2,3
100mN58976E4672,3,3,2,2,3
100mN58976E4673,3,3,2,2,3
100mN58976E4674,3,3,2,2,3
100mN58976E4675,3,3,2,2,3
100mN58976E4676,3,3,2,2,3
100mN58976E4677,3,3,2,2,3
100mN58977E4665,3,3,2,2,3
100mN58977E4666,3,3,2,2,3
100mN58977E4667,3,3,2,2,3
100mN58977E4668,3,3,2,2,3
100mN58977E4669,3,3,2,2,3
100mN58977E4676,3,3,2,2,3
100mN58977E4677,3,3,2,2,3
100mN59248E4669,3,3,2,3,3
100mN59248E4670,3,3,2,3,3
100mN59248E4671,3,3,2,3,3
100mN59249E4663,3,3,2,3,3
100mN59249E4664,3,3,2,3,3
100mN59249E4665,3,3,2,3,3
100mN59249E4666,3,3,2,3,3
100mN59249E4667,3,3,2,3,3
100mN59249E4668,3,3,2,3,3
100mN59249E4669,3,3,2,3,3
100mN59249E4670,3,3,2,3,3
100mN59249E4671,3,3,2,3,3
100mN59249E4672,3,3,2,3,3
100mN59250E4663,3,3,2,3,3
100mN59250E4664,3,3,2,3,3
100mN59250E4665,3,3,2,3,3
100mN59250E4666,3,3,2,3,3
100mN59250E4667,3,3,2,3,3
100mN59250E4668,3,3,2,3,3
100mN59250E4669,3,3,2,3,3
100mN59250E4670,3,3,2,3,3
100mN59250E4671,3,3,2,3,3
100mN59250E4672,3,3,2,3,3
100mN59251E4663,3,3,2,3,3
100mN59251E4664,3,3,2,3,3
100mN59251E4665,3,3,2,3,3
100mN59251E4666,3,3,2,3,3
100mN59251E4667,3,3,2,3,3
100mN59251E4668,3,3,2,3,3
100mN59251E4669,3,3,2,3,3
100mN59251E4670,3,3,2,3,3
100mN59251E4671,3,3,2,3,3
100mN59251E4672,3,3,2,3,3
100mN59251E4673,3,3,2,3,3
100mN59252E4663,3,3,2,3,3
100mN59252E4664,3,3,2,3,3
100mN59252E4665,3,3,2,3,3
100mN59252E4666,3,3,2,3,3
100mN59252E4667,3,3,2,3,3
100mN59252E4668,3,3,2,3,3
100mN59252E4669,3,3,2,3,3
100mN59252E4670,3,3,2,3,3
100mN59252E4671,3,3,2,3,3
100mN59252E4672,3,3,2,3,3
100mN59252E4673,3,3,2,3,3
100mN59252E4674,3,3,2,3,3
100mN59252E4680,3,3,2,3,3
100mN59253E4664,3,3,2,3,3
100mN59253E4665,3,3,2,3,3
100mN59253E4666,3,3,2,3,3
100mN59253E4667,3,3,2,3,3
100mN59253E4668,3,3,2,3,3
100mN59253E4669,3,3,2,3,3
100mN59253E4670,3,3,2,3,3
100mN59253E4671,3,3,2,3,3
100mN59253E4672,3,3,2,3,3
100mN59253E4673,3,3,2,3,3
100mN59253E4674,3,3,2,3,3
100mN59253E4679,3,3,2,3,3
100mN59253E4680,3,3,2,2,3
100mN59253E4681,3,3,2,2,3
100mN59254E4664,3,3,2,3,3
100mN59254E4665,3,3,2,3,3
100mN59254E4666,3,3,2,3,3
100mN59254E4667,3,3,2,3,3
100mN59254E4668,3,3,2,3,3
100mN59254E4669,3,3,2,3,3
100mN59254E4670,3,3,2,3,3
100mN59254E4671,3,3,2,3,3
100mN59254E4672,3,3,2,3,3
100mN59254E4673,3,3,2,3,3
100mN59254E4674,3,3,2,3,3
100mN59254E4675,3,3,2,3,3
100mN59254E4676,3,3,2,2,3
100mN59254E4677,3,3,2,3,3
100mN59254E4678,3,3,2,3,3
100mN59254E4679,3,3,2,3,3
100mN59254E4680,3,3,2,2,3
100mN59254E4681,3,3,2,3,3
100mN59254E4682,3,3,2,3,3
100mN59255E4664,3,3,2,3,3
100mN59255E4665,3,3,2,3,3
100mN59255E4666,3,3,2,3,3
100mN59255E4667,3,3,2,3,3
100mN59255E4668,3,3,2,3,3
100mN59255E4669,3,3,2,3,3
100mN59255E4670,3,3,2,3,3
100mN59255E4671,3,3,2,3,3
100mN59255E4672,3,3,2,3,3
100mN59255E4673,3,3,2,3,3
100mN59255E4674,3,3,2,3,3
100mN59255E4675,3,3,2,3,3
100mN59255E4676,3,3,2,2,3
100mN59255E4677,3,3,2,3,3
100mN59255E4678,3,3,2,3,3
100mN59255E4679,3,3,2,3,3
100mN59255E4680,3,3,2,3,3
100mN59255E4681,3,3,2,3,3
100mN59255E4682,3,3,2,3,3
100mN59255E4683,3,3,2,3,3
100mN59256E4665,3,3,2,3,3
100mN59256E4666,3,3,2,3,3
100mN59256E4667,3,3,2,3,3
100mN59256E4668,3,3,2,3,3
100mN59256E4669,3,3,2,3,3
100mN59256E4670,3,3,2,3,3
100mN59256E4671,3,3,2,3,3
100mN59256E4672,3,3,2,3,3
100mN59256E4673,3,3,2,3,3
100mN59256E4674,3,3,2,3,3
100mN59256E4675,3,3,2,2,3
100mN59256E4676,3,3,2,2,3
100mN59256E4677,3,3,2,2,3
100mN59256E4678,3,3,2,2,3
100mN59256E4679,3,3,2,3,3
100mN59256E4680,3,3,2,3,3
100mN59256E4681,3,3,2,3,3
100mN59256E4682,3,3,2,3,3
100mN59256E4683,3,3,2,3,3
100mN59256E4684,3,3,2,2,3
100mN59257E4665,3,3,2,3,3
100mN59257E4666,3,3,2,3,3
100mN59257E4667,3,3,2,3,3
100mN59257E4668,3,3,2,3,3
100mN59257E4669,3,3,2,3,3
100mN59257E4670,3,3,2,3,3
100mN59257E4671,3,3,2,3,3
100mN59257E4672,3,3,2,3,3
100mN59257E4673,3,3,2,3,3
100mN59257E4674,3,3,2,3,3
100mN59257E4675,3,3,2,3,3
100mN59257E4676,3,3,2,2,3
100mN59257E4677,3,3,2,2,3
100mN59257E4678,3,3,2,2,3
100mN59257E4679,3,3,2,3,3
100mN59257E4680,3,3,2,3,3
100mN59257E4681,3,3,2,3,3
100mN59257E4682,3,3,2,3,3
100mN59257E4683,3,3,2,3,3
100mN59257E4684,3,3,2,3,3
100mN59257E4685,3,3,2,3,3
100mN59257E4686,3,3,2,3,3
100mN59258E4665,3,3,2,3,3
100mN59258E4666,3,3,2,3,3
100mN59258E4667,3,3,2,3,3
100mN59258E4668,3,3,2,3,3
100mN59258E4669,3,3,2,3,3
100mN59258E4670,3,3,2,3,3
100mN59258E4671,3,3,2,3,3
100mN59258E4672,3,3,2,3,3
100mN59258E4673,3,3,2,3,3
100mN59258E4674,3,3,2,3,3
100mN59258E4675,3,3,2,3,3
100mN59258E4676,3,3,2,2,3
100mN59258E4677,3,3,2,3,3
100mN59258E4678,3,3,2,3,3
100mN59258E4679,3,3,2,2,3
100mN59258E4680,3,3,2,3,3
100mN59258E4681,3,3,2,3,3
100mN59258E4682,3,3,2,3,3
100mN59258E4683,3,3,2,3,3
100mN59258E4684,3,3,2,3,3
100mN59258E4685,3,3,2,3,3
100mN59258E4686,3,3,2,3,3
100mN59258E4687,3,3,2,3,3
100mN59258E4688,3,3,2,3,3
100mN59258E4689,3,3,2,3,3
100mN59258E4690,3,3,2,3,3
100mN59258E4691,3,3,2,3,3
100mN59258E4692,3,3,2,3,3
100mN59258E4693,3,3,2,3,3
100mN59259E4666,3,3,2,3,3
100mN59259E4667,3,3,2,3,3
100mN59259E4668,3,3,2,3,3
100mN59259E4669,3,3,2,3,3
100mN59259E4670,3,3,2,3,3
100mN59259E4671,3,3,2,3,3
100mN59259E4672,3,3,2,3,3
100mN59259E4673,3,3,2,3,3
100mN59259E4674,3,3,2,3,3
100mN59259E4675,3,3,2,3,3
100mN59259E4676,3,3,2,2,3
100mN59259E4677,3,3,2,3,3
100mN59259E4678,3,3,2,3,3
100mN59259E4679,3,3,2,3,3
100mN59259E4680,3,3,2,3,3
100mN59259E4681,3,3,2,3,3
100mN59259E4682,3,3,2,3,3
100mN59259E4683,3,3,2,3,3
100mN59259E4684,3,3,2,3,3
100mN59259E4685,3,3,2,3,3
100mN59259E4686,3,3,2,3,3
100mN59259E4687,3,3,2,3,3
100mN59259E4688,3,3,2,3,3
100mN59259E4689,3,3,2,3,3
